KJERSTI H. BAEZ
MARIE HARA
TRACEY V. BATEMAN
YVES HERSANT
WILL LAWSON
MARGOT DALTON
PATRICK MCCABE
THOMAS MORE
LORD DUNSANY
MARK MERLIS
DAVID MCDUFF
DEBBIE MACOMBER
DON DAILY
JIM HOUGAN
JOHN GALSWORTHY
PATRICIA DEL RE
SHASHI THAROOR
PEG ROSS
HANS MAYER
PETER GAY
CAROLE MATTHEWS
MINDY NEFF
OLIVE ANN BURNS
SIOBHAN ADCOCK
SONIA ICILYN
JERE LONGMAN
JAMES W. HALL
NATALIE BUSKE THOMAS
ANNA WIMSCHNEIDER
STEVE FABIAN
NIKKI GIOVANNI
HELEN HARRISON
DR
CHUCK WILLIAMS
RICH MILLER
PATTI NORMILE
DORI JONES YANG
ANN HIBBARD
MARTHA GEVER
A. MANETTE ANSAY
JOSEPHINE COX
DAN PETERS
NANCY ALBERTS
JACK KETCHUM
CAROL MATTHEWS
FREDERICK R. KARL
JEFFERY ARCHER
JAMIE BUCKINGHAM
KATHRYN WESLEY
SHERYL BERNSTEIN
MITZI SZERETO
BEN ELTON
GEOFF BENGE
PATRICIA WAYNANT
ROBERT P. MCCAMMON
DIANA SOUHAMI
BEVARLY
SPARKLE HAYTER
JAMES HUMPHREYS
JILLIAN LUND
KEN
LOUIS CALAFERTE
THOMAS S. WURSTER
NICOLA GILLIES
SHARON J. WOHLMUTH
MARTHA ROGERS
REDMOND O'HANLON
MELISSA GETZOFF
ROBERT W. SNYDER
MARY KAY SIMMONS
PATRICIA VERYAN
SHEILA RADLEY
V. S. NAIPAUL
JASPER FFORDE
ROBIN HEATH
MARY STOLZ
DONNA FRAZIER
JUSTINE DARE
VICTOR NAVASKY
ALAIN DEFOSSÉ
SYLVIA BROWNRIGG
HELEN PREJEAN
DAVID SMITH
CHAMPION/JEANNE
MARTIN GREENBURG
LARRY SCHWINGER
D. H. LAWRENCE
CLAY PERRY
MARK MITTELBERG
PAUL SIMON
STEPHEN CHBOSKY
WILLIAM SEARS
KAREN YOUNG
PAUL &AMP; TIM RICE. ET AL. GAMBACCINI
TED MICHENER
PIERRE AUGUSTIN CARON DE BEAUMARCHAIS
AL ANDERSEN
TERRY SOUTHERN
BILL DECKARD
CHRISTIAN SPIEL
ISABEL WOLFF
JOSEFA HEIFETZ
ANDREW H. MALCOLM
STEPHEN COLWELL
STEPHEN LANG
BARRY UNSWORTH
AYLMER MAUD
THEODORE STURGEON
MARIE FERRARELLA
MARY GEHR
THOMAS MEEHAN
ROBERT J. MILCH
RICHARD BERNSTEIN
SHARON
DIDIER DAENINCKX
VAUTRIN
JOHN SAUL
AMANDA O'NEILL
BRENDA JOYCE
ROBIN GOLDSTEIN
MICHAEL C. DACONTA
DAN BRUCE
DON PENDELTON
JOSEPH STANISLAW
SHELLEY MOORE THOMAS
MARC LEVY
RAND MILLER
JUDITH REEVES-STEVEN
DRAJA MICKAHARIC
RICHARD VETERE
PETER CASHWELL
ANNE FRANK HOUSE
LIZ SMITH PARKHURST
JOSEPH GIRZONE
LIEN CHAO
SHAWN STEWART RUFF
HUBERT HAENSEL
KAGEMARU HIMENO
KENISON
MARK REYNOLDS
SHANA ABE
PHILIP LERMAN
MICHAEL MOGADAM
JANET SCHULMAN
ALFONSO ORTIZ
JEANNE KALOGRIDIS
MARY POPE OSBORNE
NANCY MARTIN
ROBIN PILCHER
MARY J LATSIS/M HENISSART
ANNETTE LAWRENCE DR
J SMITH
SUZANNE ELLISON
PAUL REIDINGER
GAIL SCOTT
ATTALLAH SHABAZZ
ARTHUR SCHWARTZ
JACLYN GRACE
JULEE ROSSO
JOSEPH NEIDHART
JEAN STEAD
STEPHEN GOLDIN
NIKOLAUS HANSEN
MARTIN PAGE
SALLY HUNTER
EDIT SCHLAFFER
FRANÇOIS-RENÉ DE CHATEAUBRIAND
SHARON BUTALA
BARBARA KINGSOLVER
JACK HITT
ALEX FLINN
RAY HANSEN
PHILIPPE SOLLERS
SHARON MAAS
DAVID LEWIS
PAMELA BURFORD
NICK THORPE
JOSEPH KESSEL
RUSSELL A. BROWN
PIERS ANTHONY
S. E. HINTON
SUSAN STEVENS
EVAN MARSHALL
JENNIFER CRUSIE
JOHN GUNTHER
JOHANNA WESTERMAN
ELAINE R. HEDGES
JIM DEFELICE
JOSEPH EPSTEIN
ALIX KATES SHULMAN
EDMUND WHITE
DAVID KIRK
TERRY BROOKS
HEINRICH BOLL
KIMBERLY CATES
SUSAN FEUER
YASUNARI KAWABATA
ANDREW CLEMENTS
THOMAS PAINE
GEORGE R.R. MARTIN
STEVE HODEL
J. DENNIS DEITZ
MORDECAI RICHLER
MARK MURPHY
W. SCOTT MEANS
LORI FOSTER
THOMAS KEECH
MERLE KESSLER
PETER WATTS
ROSELLEN BROWN
LESLIE RULE
W. MICHAEL GEAR
LEÏLA SEBBAR
TERESA CRANE
TANUJA DESAI HIDIER
D. C. R. A.
CRAIG LAGORY
PATRICIA NELL WARREN
KATHERINE STONE
BENJAMIN SPOCK M.D.
TOREY HAYDEN
CRAIG SHAW GARDNER
JONATHAN HARR
TONY ROSS
RITA RAINVILLE
GAYLE WILSON
JOCHEN SCHWARZER
JOE KRAYNAK
STUART ATKINSON
JANET HALE
RICHARD ADAMS
ARMAN DANSH
CHARLES TODD
DAVID FELDMAN
CHRIS KALB
RITA BENNETT
CHRISTOPHER MCGOWAN
JOHANNA HURWITZ
JUDY CORNWELL
ANTON CHEKHOV
RAYMOND FEIST
SHIRLEY KENNETT
BETTY BAKER
MARY JANE MAFFINI
DEBBIE MORRIS
MICHAIL BULGAKOW
ROY LEWIS
JOHN ASHBURNE
PHILIPPA CARR
WALTER MACKEN
DAVID BIRNEY
MARILYN PENOVICH FRIEND
MITCHEL WEINER
LOUNG UNG
JUSTINE PICARDIE
PATRICK QUILLIN
 LONG
WENDELL BERRY
LAURA MALONE ELLIOTT
MICHAEL PILLER
SUSAN OSTROV WEISSER
CYNTHIA WRIGHT
JIM LOVELL
HELEN DUNMORE
SUZANNE BROCKMANN
GERARD WEGEMER
CLIFFORD IRVING
SID FLEISCHMAN
GORDON MACKENZIE
KRISTINE KATHRYN RUSCH
IRVING ADLER
RICK FOSTER
CHRIS MAYNARD
EDWARD KIMMEL
PHYLLIS TICKLE
FRIEDRICH ANI
DIANA VON WELANET
CINDY HOLBY
WERNER SCHMITZ
KUKI GALLMANN
PATRICIA SHAW
SYDNEY BIDDLE BARROWS
PALDEN JENKINS
JANE ROGERS
SHIRL HENKE
ROBERT BONAZZI
DONALD R. HARVEY
SUZANNE STREMPEK SHEA
ALICE KOLLER
VICTORIA MAGAZINE
MICHAEL HAYDEN
KIT CASTLE
MICHAEL HARRISON
RAY SHANNON
NAOKO TAKEUCHI
DELIA EPHRON
LOUIS CHUNOVIC
JACK KERSH
IAN BURUMA
GEOFFREY WOLFF
FREDERICK BODMER
ISOBEL BIRD
FRAN LEBOWITZ
JAMES REDFIELD
STACY KEACH
SCHOLASTIC BOOKS
JUNE STRONG
MARELE DAY
ANN COPELAND
SHAUN HUTSON
JANE ISENBERG
C. J. CHERRYH
CAMERON DOKEY
A.L. ALEXANDER
PURPLE RONNIE
DAVID BENNET
ERIC A. MEYER
MICHAEL COLLINS
MARTINE BATES
WILLIAM HASKER
RON PETRUSHA
NAOMI RAGEN
JOHN S. SCHUCHMAN
JOHN MARKOFF
HANS URS VON BALTHASAR
GARTH NIX
TOM PARK
JIM CURTIN
PAUL VINCENT
ROBERT NILSEN
TIME LIFE BOOKS
BRIAN JACQUES
DAN B. ALLENDER
CHARLES ARCHER
CARRIE FLOYD
MARIE DE JOURLET
PATRICK M. MCGRADY
JACK MCDEVITT
PETER ALBANO
RICHARD FIRSTMAN
THOMAS HINE
CHARLES H. GOREN
ANNE RIVERS SIDDONS
JOHN J. NANCE
YVES SAVOUREL
ANNE LAMOTT
BLUE MOUNTAIN ARTS
WILL OSBORNE
TOM GEDDES
DOREEN CRONIN
GUY VANDERHAEGHE
BARBARA FISTER
JAMES HILLMAN
GEMMA O'CONNOR
A A MILNE
NED VIZZINI
GARFIELD REEVES-STEVENS
GARY ROSS
F LAGARD SMITH
SARAH MLYNOWSKI
STUART R. KAPLAN
NATALIE CARABETTA
J.R. BLACK
PEGGY NOONAN
IRENE M. PASCOE
JUDITH PELLA
CHRIS FABRY
PATRICIA FOSTER
RHODA HUFFEY
ALAYNE MAIN
ITALO CALVINO
WILLIAM M THACKERAY
RICHARD DEAN ROSEN
L.E MODESITT JR.
BETT WILLIAMS
NATHAN ARCHER
WARREN T. LONGTREE
EBURY PRESS
LAURIE BARROWS
MARION A. KAPLAN
LILIAN NATTEL
S. PETERS
NICHOLAS DE LANGE
SUSAN WILLIAMSON
MARC-EDOUARD NABE
JOHN GOLLINGS
OTTO PENZLER
SALLY MILLER GEARHART
MEG PEI
TRISTINE RAINER
BONNIE K. WINN
SHERRIE LORD
HERBERT M. MORAIS
THUAN L. THAI
CAROL AKIYAMA
TANYA ANNE CROSB
MARTON
MIMI VAN OLSEN
MARILYN KAYE
ROBERT M. THOMAS
ANDREW MURRAY
HELGA VAN BEUNINGEN
GEORGE BURNS
MICHAEL KENYON
WALLACE HAMILTON
YU LU
KAY BAXTER
WOLFGANG BÜSCHER
CHRISTINA FITZPATRICK
PAULA RINEHART
URS RICHLE
GREG FARSHTEY
U.S. DEPARTMENT OF LABOR
JAN SIEGEL
JIM DREAVER
PATRICK O'BRIAN
E.M. FORSTER
MELIND
JEAN VAN HAMME
SANDRA BLAKESLEE
MARY W. LITTELL
NORMAN DENNY
ROBERT GODDARD
LOANA PETRUCCIANI
YVONNE REES
MORT GALE
FRANCESS LIN LANTZ
HARPERREFERENCE
THOMAS WILLIAM SIMPSON
JEROME A BARRON
ALAIN DOMÉRIEUX
EUGEN HERRIGEL
ULI AUMÜLLER
ELLEN DEGENERES
MARY JOAN OEXMANN
JACQUELINE ROSE
CHRISTINA SKYE
PETER DAVID
R. D. GINN
CHRISTOPHER PAUL CURTIS
ANNE FRANK
BRIAN MASSUMI
ALICE STEINBACH
NICHOLAS MEYER
ANN MARIE CUNNINGHAM
PAUL KENT
JOSEPH BRUCHAC
MARIE CAMBON
PAGE BRYANT
ALLEN KLEIN
NAVA ATLAS
JOHN COYNE
MARVIN KAYE
ERNEST SHACKLETON
PAUL E. MORIN
JAMES GREENE
LYNN HALLER
RITA DOVE
CANDICE F. RANSOM
TODD JAMES PIERCE
T S ELIOT
MARIANNE WESSON
AMY BORKOWSKY
TAYLOR RYAN
BAXTER PHILLIPS
HENRY BLACKABY
MARY J. FULTON
ANGELA PRAESENT
ELLIOTTE RUSTY HAROLD
GEORGE ELIOT
JANET LYNNFORD
LESLIE GOULD
CHARLOTTE KASL
KENNETH GATLAND
NATHAN PRITIKIN
MADELINE GEORGE
LENNY FLANK
DAVID KOPP
FREDA WARRINGTON
RAE LAWRENCE
CARLOS RUIZ ZAFON
CARL SAGAN
TOM GILLING
ANDRE WEST
MERI ISHIKAWA
RAFAEL CHIRBES
REBBECCA RAY
BERNICE JOHNSON REAGON
RUPERT THOMSON
M. F. K. FISHER
L. LEE WILSON
MICHAEL J. HUNT
PAULE MARSHALL
THEODORE GEISEL
MARY ELLEN HAIGHT
GREG PROOPS
LEONARD FOLEY
PEG KEHRET
JIM GRIMSLEY
EDITH KUNHARDT
DON HANNAH
SANDRA BIRDSELL
MARY MOLT
MICHAEL KERR
JULIE BRADY
RAY GORDON
HOLLIS GILLESPIE
LYLE BRANDT
GARY PAULSEN
AARON T. BECK
P.J. GEARING
PETER MCWILLI
KIM LEWIS
CHARLES R. SWINDOLL
KENZABURO OÉ
LINDY ARRIAGA DIAZ
CHRISTINE KUMP-TIBBITS
STEVE PROPES
KAY REDFIELD JAMISON
JOHN BUNYAN
IAN PAGE
TRACY FITZSIMMONS
ANDREW YOUNG
NANCY MCARTHUR
ANNA RIVA
JACKIE KENDALL
STORM CONSTANTINE
ALANNA KNIGHT
LINDSAY DORAN
VIKRAM SETH
RICHARD PETERSEN
LARS EIGHNER
AMANDA DAVIS
OTTO F. WAHL
HELIAS
RISA MICKENBERG
JUNE CALLWOOD
CHARLES DARWIN
JOEY GREEN
ROY PARVIN
ANDREA MOHIN
LEGS MCNEIL
ALEXANDRIA RIPLEY
DEBORAH SAVAGE
EDENS
JAY BAKKER
JAMES FOX
VICTORIA ROBERTS
SHARON LINNEA
ALEXANDER MCCALL SMITH
PHILIP WEBB
P.W. ATKINS
JOHN MAXTONE-GRAHAM
MARILYN DIAMOND
JODI EVERT
RENÉ BARJAVEL
CLAUDIA L. JOHNSON
FRANCES GRAY PATTON
PARRIS AFTON BONDS
JOHN HERSEY
JOHN G. FULLER
MILES HARVEY
STEPHEN KNIGHT
SHERWOOD SMITH
KAY COLES JAMES
WILLIAM STEVENSON
CAR
GEORGE PLIMPTON
HERBERT S ZIM
PATRICK DUNNE
EDWARD DEANGELO
MICHAEL BAIGENT
MARK RICHARD
GARTON
MIC DEFREITA
JOHN CONNOLLY
WALTER VELEZ
YA-SEONG KO
FLORENCE: TURNER
SILVIA MORAWETZ
MICHEL GRANGER
DONALD MCCAIG
LISA GORNICK
PANCOL
MARY BALOGH
ROBERT C. SOLOMON
ANNE BURTON
IRMA S. ROMBAUER
SEMBENE OUSMANE
JOE KEENAN
MARC GASCOIGNE
CASSIE EDWARDS
NAPOLEON HILL
EDWARD KASNER
BRITTIANY A. KOREN
JAMES M. POWELL
SHIVA NAIPAUL
SUSAN DAWN
BOB EGGLETON
STEDMAN GRAHAM
DORIS ELAINE FELL
BRENDA MADDOX
ALICE MYERS
MARTIN SUTER
JOSEPHINE SAXTON
BARBARA EVERETT
VIANA LA PLACE
EDWARD G. SEIDENSTICKER
JOHN HAWKES
ELIZABETH MORAN
PETER JENKINS
WILLIAM JOYCE
LUIGI GUICCIARDI
KATY HALL
DIANE MARTIN
TONY HAWKS
W. R. OWENS
A.S.  BYATT
SHELDON SIEGEL
TAWNI O'DELL
MIRRA GINSBURG
KIRPAL SINGH
PATRICK HIGGINS
LARRY SEGRIFF
SIEGFRIED BERGER
NANCY BLOCK
CHARLES DICKENSON
MAVIS KAYE
JOE GRAND
ELLIOT S. MAGGIN
PAMELA ROBIN BRANDT
RON KOERTGE
CYNTHIA BORRIS
ASNE SEIERSTAD
ARCHER MAYOR
KEN J. ROBERTS
CHRISTOPH NEUMANN
ANNE MCGEE-COOPER
KIRSTEN BAKIS
U.S. SENATE COMMITTEE ON COMMERCE
JEAN AITCHISON
JUAN RAMON JIMENEZ
CLAIR ALAN BROWN
 REV.
GEORGES PASSELECQ
DELORAS SCOTT
FERRIS GREENSLET
JAY SCHULBERG
AMELIA ATWATER-RHODES
ROSEMARY DANIELL
VICTORIA BYLIN
STANLEY GORDON WEST
DAVID MACAULAY
EMILY GRAYSON
TAVISHA WOLFGARTH-SIMONS
MARY ANN HOBERMAN
SUSAN KOPPELMAN
SUSAN SEDDON BOULET
RUTH PRAWER JHABVALA
BARBARA MANCUSO BOUTON
R. L. FISHER
K. N. CASPER
RICHARD FERBER
MOYA COSTELLO
ROBERT A SEIPLE
H. JAY RIKER
P.D. EASTMAN
NERO BLANC
JEFF DAVIDSON JEFFREY P.; DAVIDSON
SARA LEWIS
ROWENA MORRILL
EMMA LETLEY
KENNETH CUSHNER
MICHAEL MICHALKO
COUGHLIN
CYNTHIA RICHMOND
CAROL ANN LEE
KATY MUNGER
CLARE MAXWELL-HUDSON
MIRANDA GRAY
P. G WODEHOUSE
MIKE GAYLE
CAMERON HAWLEY
FYODOR DOSTOYEVSKY
MARGOT ZEMACH
RONNY GR
VALLEE
EDITH ST. GEORGE
TOM STOPPARD
BRUCE D. ARTHURS
MADELYN K. ANDERSON
KIERAN WALSH
ERIK DOESCHER
JERRY O'BRIEN
JOANNA HERSHON
CAROL PULIN
STEPHEN KARCHER
S. LEIGH
MARJORIE HUDSON
JOAN RAWLINS BIGGAR
KAREN SCALF LINAMEN
BARBARA DIMMICK
JENNIFER EGAN
ULLI OLVEDI
RAYMOND JAMES
MARK NYKANEN
JULIA SPENCER-FLEMING
ROSALYN MCMILLAN
STEPHEN FREY
BOB NELSON
MERIDEL LE SUEUR
DANIEL GERROLL
HEINRICH MANN
MARK CHILDRESS
LOGAN
EDITORS OF READER'S DIGEST
BEN MEZRICH
LEWIN
DAVID CUNNINGHAM
DOUGLAS RUSHKOFF
EVE ENSLER
EDWARD C. WHITMONT
DOUGLAS STONE
CAROLYN HART
JOHN GORDON
HANNAH ARENDT
JIM COLLINS
RUSS FLINT
ELIZABETH KRONZEK
FLORENCE GRAHAM
JUDITH MINTHORN STACY
RICHARD LANNON
MARLIS WEBER
M. J. HYLAND
KAREN KARBIENER
RITA MOONSAMMY
MARJORIE LEET FORD
ANN-MARIE MACDONALD
BEVERLEY NAIDOO
PAUL BURRELL
ALAN LELCHUK
BRUNO LUCCHESI
ARNO GRUEN
R. FORSTER
LAWRENCE
JIM CLARK
JOYCE JOHNSON
JUDY GILL
BOB DOLMAN
EDWARD GORMAN
MARTA RANDALL
LADYBIRD BOOKS
JO-ANN MAPSON
M. D. M. SCOTT PECK
SHELDON RUBIN
MIKHAIL EMTSEV
RADIGUET
RITA CLAY ESTRADA
JOHN M. FORD
CHRISTINE O' KEEFFE LAFSER
JEANNIE. HARMON
JIM HARRISON
CHRISTIAN BOBIN
BRIAN LUMLEY
CONRAD BLACK
DON PORTER
CHARLENE ALTEM
ALICE ADAMS
GEORGE BAXT
ADAM BRAVER
NOAM CHOMSKY
CHARLES JULIET
JACQUES SERGUINE
CHERYL ST. JOHN
TIBOR GERGELY
CHERYL RILLY
C.DAVID HEYMANN
JEAN-JACQUES SEMPE
BEVERLY SOMMERS
LOIS KEITH
PAUL THEROUX
EDWARD BELLAMY
MARGARET SNYDER
ALICE RHEA
MICHAEL MOJHER
BOB GOLDEN
KENNETH WHYLD
JERRY SCHMIDT
JOSEPH P. LASH
JOHN KENNETH
CHRISTIANE HEGGAN
MIKE MCQUAY
PHIL FOGLIO
SHIRLEY DOBSON
MICHAEL DROSNIN
GAIL MATHABANE
TOMMY SIMPSON
CHRISTMAS HUMPHREYS
MICHAEL HAGUE
GÜNTER. JÄCKEL
JERRY L. PATTERSON
JOSEPH RUTT
MIRCEA ELIADE
MICHAEL KUSUGAK
BILL WALLACE
DON HEWITT
MARIO VARGAS LLOSA
VALERIE TAYLOR
LOUIS AUCHINCLOSS
ALJONNA MÖCKEL
HAZELDEN PUBLISHING
NIGEL FOSTER
ELIZABETH GEORGE SPEARE
SUSAN MCCARTHY
WITI IHIMAERA
EMMA GOLD
JAYNE CASTLE
ALAN LEE
LYNN S. HIGHTOWER
ANTHONY TROLLOPE
WARREN DUNFORD
SHIRLEY GILL
OBRIEN
JUDITH GOULD
BARRY SEARS
VELMA WALLIS
DAVID R. GEORGE III
MELISSA MÜLLER
JANICE MACDONALD
SUSAN MALLERY
CHRISTINA BUCHMANN
JOHN MUIR
PETER CANBY
KEN EULO
NYX SMITH
PAULA BEGOUN
JILL A. DAVIS
LYRICK PUBLISHING
DEBORAH GREGORY
LAM KAM CHUEN
LINDA LEAR
BEVERLY ENGEL
ROBERT BUCKNAM
LISA LIPKIN
BRIDGET DOHERTY
JAMES LEES-MILNE
STEVEN BANKS
JOAN ABELOVE
DARBY CONLEY
CHRISTINE WESTERMANN
LEILA VENNEWITZ
CARROLL
JAMES BRYAN SMITH
DENNIS LEE
NEAL POLLACK
JILL MCGOWN
ANDREW CRUMEY
SUSAN BURKE
BEN MACINTYRE
PAUL WITCOVER
CARRIE WEAVER
RANDY MORAVEC
CHARLES W. SCHWARTZ
PETER MATTHIESSEN
ROBIN LAWRIE
WILLIAM TREVOR
LAURA WILSON
JOHN CIARDI
DAVID BURNER
AME MAHLER BEANLAND TERRY
MICHAEL KURLAND
URSULA BURKOWSKI
W. E VINE
THOMAS FINN
JOYCE MEYER
SARA MAITLAND
CATHERINE MILLET
CHRISTEL GERSCH
LAURIE LAWLOR
JACK BROU
JOHN VORNHOLT
LUANNE RICE
BERNHARD W. ANDERSON
JESSIE LEE BROWN FOVEAUX
OSBORNE PHILLIPS
PAT WHITE
DAVID FENNARIO
CHARLOTTE ELKINS
MICHAEL NEWTON
GLENN STOUT
CHET ENSIGN
CHRISTINE ANGOT
ANN HOOD
JEAN PAUL TREMBL
FITZGERALD
ELIZABETH PORGES WATSON
NADER E KHALILI
DAVID MCCULLOUGH
JOHN KULKA
JUSTINE KORMAN
MARGARET JULL COSTA
ERIK ORSENNA
MIGUEL HERNANDEZ
GEOFFREY BUTCHER
GILDA RADNER
ROBERT HAROLD SCHULLER
MARJORIE BUCKLEY TURCOTTE
AMERICAN PSYCHIATRIC ASSOCIATION
LAURA LEE HOPE
L. J. SMITH
JAMES D. HOUSTON
MARY WOLLSTONECRAFT SHELLEY
GABRIELLE WILLIAMS
JAMES O'REILLY
STEPHEN L. CARTER
JEAN-CLAUDE GOTTING
KIJ JOHNSON
BRUCE REICHENBACH
MICHAEL BARAK
JENS
REGINA MCBRIDE
BILL O'REILLY
AERON CLEMENT
HANNAH HURNARD
DEBORAH CURTIS
TINA HERZIG
CAROL NORTH
ARTHUR CONAN
MARGARET SMITH
DYAN SHELDON
JOHN OKADA
ABBA EBAN
CATHIE PELLETIER
L. A. BANKS
RICHARD PRESTON
LEWIS &AMP; CLARK
SHARYN MCCRUMB
CHRISTOPHER HART
TRENT STEPHENS
JUDGE JUDY SHEINDLIN
MICHAEL CADER
RUTH WESTHEIMER
YEVGENY YEVTUSHENKO
STARBUCK O'DWYER
RHONDA FINDLING
CRAWFORD KILIAN
BARRONS EDUCATIONAL SERIES
AMIT CHAUDHURI
FLAVIA
BERNARD MALAMUD
KIM BARNES
PAUL BACON
AMANDA MCKAY
CATHERINE LIM
R. A. MACAVOY
CHARLES M. TATUM
MARK T. SULLIVAN
CARLOS CASTENEDA
SARAH SHANKMAN
BENJAMIN VON STUCKRAD-BARRE
JACK HOLLAND
SAMUEL B. GRIFFITH
ZONDRA LEWIS KNAPP
WILLIAM BUTLER YEATS
GERALDINE KUDAKA
RAHNA REIKO RIZZUTO
TIM LAHAYE
JANET FITCH
DANIELLA GIOSEFFI
GLORIA MALLETTE
LISA CHILDS
TOM SHACHTMAN
TOM KIDD
STEVEN B. SAMPLE
GRACE FRICK
JOHN DUNNING
LOREN ESTLEMAN
KAM MAJD
IAN LIVINGSTONE
ROSAMOND SMITH
JACK MAGUIRE
NOVLE ROGERS
RICK WARTZMAN
RICHARD GLAUBMAN
THICH NHAT HANH
AMY SONNIE
HINAKO ASHIHARA
JUNE STEPANSKY
KATJA M. WERKER
ULRICH BITZ
JOSEPH M. STOWELL
FRITZ EICHENBERG
PEGGY RAMUNDO
PAMELA THOMAS-GRAHAM
SUSAN SCHADE
GABRIELLE ROTH
KATHRYN MARIE COCQUYT
MICHAEL SAVAGE
JOHN  SANDFORD
CATULLUS
JAMES HOUSTON
JUDI MCCOY
MARILYN BUTLER
HIROMI GOTO
JOHN H. DAVIS
PHILIP WILKINSON
MARGARET MARON
LES PARROTT
VELLA MUNN
ANNA PETURNIG
C. M. WOODHOUSE
ELIZABETH VON ARNIM
ROSS PETRAS
PEGGY CLAUDE-PIERRE
DAN MILLMAN
RAYMOND BROCK
ROBERT M. PIRSIG
ANNE MATHER
SAILOR JIM JOHNSTON
TERENCE HANBURY WHITE
GAIL TWERSKY REIMER
LORD GEORGE GORDON BYRON
JAN COFFEY
KAY ARTHUR
DAVE DAVIDSON
ELIZABETH G. HAINSTOCK
MARILYN HAFNER
MOLLY GILES
NICHOLAS CHRISTOPHER
RACHEL TIMMS
MARION LUNA BREM
RIDLEY PEARSON
JEFF BARSON
JAMES MCCOURT
JOHN A. BUEHRENS
CHRISTOPHER B. ROWLEY
STANLEY MILGRAM
H. WILLIAMS
RUTHANNE LUM MCCUNN
MAURICE RAMBAUD
RIKKI DUCORNET
LEO AND DIANE DILLON
JEAN CRAIGHEAD GEORGE
EMMA DONOGHUE
MANUEL KOMROF
GLEN A. LARSON
PETER KING
GABRIEL ZAID
LYNN ERICKSON
ETHAN CANIN
WALTER M. MILLER
ANNIE FRANÇOIS
HEATHER AMERY
JULIE HAGSTROM+JOAN MORRI
ROBERTA MILLER
ROBERTA GELLIS
KIMBERLY KIRBERGER
PEGI HANDLEY
PHILIP SHELBY
SCOTT B. SMITH
MICHAEL BRONSKI
DR. DALE
DEBORAH HAUTZIG
COLIN WILSON
TRUDI STRAIN TRUEIT
JANE M. LINDSKOLD
LINNEA DUE
KATHLEEN TYNAN
LOVECRAFT
TONY EARLEY
MEGGIN CABOT
BEATRICE SPARKS
ELIZABETH JOLLEY
MARY POPE/ MURDO OSBORNE
CORINA TETTINGER
HONGZHI LI
SUZY SPENCER
JOSEPH MUGNAINI
MICHAEL LEAHY
CATHERINE COOKSON
LUCIA GRAVES
JOHN WIDEMAN
WILMA S. ROSS
JANETTE OKE
JOHN GRAFTON
KATHLEEN EAGLE
RICHARD LINDBERG
SHANNON OLSON
RALF SCHRÖDER
DEREK WILSON
NEWMAN K.
GARY SOTO
CALVIN S. HALL
NORMA FOX MAZER
JACK VANCE
HELENE HANFF
ANNA CLARKE
DAVID J. LAKE
CHARLES R SWINDOLL
GRETCHEN MCHUGH
FRED E. HAHN
DEBORAH BEDFORD
CLAUDIA FELDMANN
ALICE ALFONSI
GABRIELA DELLOSSO
DANZY SENNA
JESSICA DOUGLASS
KIRBY RECORD
ERIC E. ROFES
TIM LOTT
ROCHELLE KRICH
MARGARET MAGDELEN
LAUREL THATCHER ULRICH
A. E. PARKER
JEN BANBURY
SEAN COVEY
PIKE
ACSM
MARTIN DUNFORD
ROBIE MACAULEY
JOE MUSSER
JODY A. LEE
PATTI BERG
BILL BRITTAIN
KEN FOSTER
GINA KOLATA
JULIE LETO
DEAN ORNISH
IRENE TRIVAS
A. J. ORDE
OSCAR HIJUELOS
JESSICA SALMONSON
WALTER RANE
SYDNEY OMARR
JOHN SUITER
SHELLY ROBERTS
CHRISTOPHER PIKE
HAROLD G. MOORE
RAY BRADBURY
FRANCIS WHEEN
SHARON E. HEISEL
WILLIAM WRIGHT
ALEKSANDR SOLZHENITSYN
LARRY ROSS
EJ THORNTON
JOEL BROUWER
PAUL HARDING
MARGARET SAYERS PEDEN FROM THE SPAN
BENTLEY  LITTLE
GABRIEL KING
ORSON SCOTT CARD
MARTIN GARDNER
CHARLOTTE SANFORD
BRUCE DEGAN
ANN LOUISE GITTLEMAN
DOVER THRIFT EDITIONS
NICK MEGLIN
JONI SEAGER
TERESA REISGIES
STANLEY POTTINGER
LEE HARRIS
CARLENE THOMPSON
CELIA REES
GRAHAM HARRISON
MARTY WESTERMAN
HEATHER ARNEL PAULSEN
STEVENS
MELANIE MUNNELL
EMRYS JONES
JOHN MADDOX
ANNE FINE
JULIA VANTINE
NEIL SIMON
WAYNE WEIBLE
RAY
STEPHEN SCHUTZ
THEO COLBORN
MATT RIDLEY
LEE STRIKER
NEIL SHULMAN
PAMELA SARGENT
VIVIEN ALCOCK
JOHN D. BAROW
FRANCINE P. PASCAL
BOO KING
DOUGLAS NILES
SAMUEL NOAH KRAMER
VICTOR H. KRULAK
SUSAN LUDINGTON-HOE
JOHAN WOLFGANG GOETHE
CAROL GILLIGAN
BARRY HANNAH
TIM MIKKELSEN
RUN ISHIDA
TERESA MCCLAIN WATSON
MARSHALL H. KLAUS
J R R TOLKIEN
LAURIE LEE
DAWN MILLER
GARY NULL
GEORGE GORDON
MOLLIE MOLAY
GILES BLUNT
SANDRA DALLAS
BOBBIE HINMAN
BETH SAULNIER
MONICA J. O'ROURKE
SUSAN FOX ROGERS
VIC BRADEN
DAVID CROMBIE
HEATHER GRAHAM POZZESSERE
